UnixTimeStamp,TimeStamp,X,Y,Z
1215696984579,2008-07-10 13:36:24,,,,
1215700919294,2008-07-10 14:41:59,324,275,234
1215700920295,2008-07-10 14:42:00,333,276,236
1215700921311,2008-07-10 14:42:01,337,277,238
1215700922326,2008-07-10 14:42:02,327,276,235
1215700923341,2008-07-10 14:42:03,317,277,234
1215700924361,2008-07-10 14:42:04,332,272,235
1215700925372,2008-07-10 14:42:05,341,278,236
1215700926420,2008-07-10 14:42:06,333,274,234
1215700927420,2008-07-10 14:42:07,318,278,235
1215700928435,2008-07-10 14:42:08,343,277,238
1215700929436,2008-07-10 14:42:09,338,277,236
1215700930436,2008-07-10 14:42:10,319,280,237
1215700931445,2008-07-10 14:42:11,333,264,232
1215700932452,2008-07-10 14:42:12,340,277,238
1215700933452,2008-07-10 14:42:13,330,279,237
1215700934467,2008-07-10 14:42:14,321,281,238
1215700935467,2008-07-10 14:42:15,327,269,232
1215700936498,2008-07-10 14:42:16,343,279,240
1215700937513,2008-07-10 14:42:17,329,276,237
1215700938514,2008-07-10 14:42:18,317,277,234
1215700939530,2008-07-10 14:42:19,326,272,236
1215700940560,2008-07-10 14:42:20,339,277,240
1215700941561,2008-07-10 14:42:21,331,277,237
1215700942591,2008-07-10 14:42:22,322,279,235
1215700943592,2008-07-10 14:42:23,317,277,233
1215700944592,2008-07-10 14:42:24,339,274,235
1215700945608,2008-07-10 14:42:25,344,280,240
1215700946655,2008-07-10 14:42:26,331,277,235
1215700947686,2008-07-10 14:42:27,319,282,235
1215700948686,2008-07-10 14:42:28,338,275,238
1215700949714,2008-07-10 14:42:29,339,281,239
1215700950780,2008-07-10 14:42:30,332,277,237
1215700951780,2008-07-10 14:42:31,322,274,233
1215700952780,2008-07-10 14:42:32,340,278,238
1215700953780,2008-07-10 14:42:33,337,276,237
1215700954796,2008-07-10 14:42:34,324,281,237
1215700955811,2008-07-10 14:42:35,323,276,236
1215700956812,2008-07-10 14:42:36,335,275,235
1215700957812,2008-07-10 14:42:37,338,279,238
1215700958842,2008-07-10 14:42:38,327,279,237
1215700959858,2008-07-10 14:42:39,322,277,236
1215700960873,2008-07-10 14:42:40,336,273,237
1215700961889,2008-07-10 14:42:41,336,277,237
1215700962907,2008-07-10 14:42:42,330,277,236
1215700963920,2008-07-10 14:42:43,317,278,235
1215700964940,2008-07-10 14:42:44,333,272,233
1215700965962,2008-07-10 14:42:45,337,274,236
1215700966968,2008-07-10 14:42:46,334,276,236
1215700967998,2008-07-10 14:42:47,314,282,235
1215700968998,2008-07-10 14:42:48,329,273,236
1215700969999,2008-07-10 14:42:49,337,279,239
1215700970999,2008-07-10 14:42:50,316,281,237
1215700972014,2008-07-10 14:42:52,333,272,233
1215700973014,2008-07-10 14:42:53,347,275,236
1215700974031,2008-07-10 14:42:54,331,278,234
1215700975046,2008-07-10 14:42:55,315,272,233
1215700976061,2008-07-10 14:42:56,338,277,238
1215700977061,2008-07-10 14:42:57,339,278,234
1215700978077,2008-07-10 14:42:58,325,280,236
1215700979077,2008-07-10 14:42:59,327,276,234
1215700980092,2008-07-10 14:43:00,344,273,237
1215700981093,2008-07-10 14:43:01,337,277,235
1215700982093,2008-07-10 14:43:02,321,279,235
1215700983109,2008-07-10 14:43:03,316,273,234
1215700984123,2008-07-10 14:43:04,341,274,235
1215700985234,2008-07-10 14:43:05,334,276,233
1215700986234,2008-07-10 14:43:06,314,282,235
1215700987264,2008-07-10 14:43:07,335,273,235
1215700988265,2008-07-10 14:43:08,335,279,238
1215700989265,2008-07-10 14:43:09,324,277,235
1215700990280,2008-07-10 14:43:10,316,277,232
1215700991296,2008-07-10 14:43:11,336,271,235
1215700992296,2008-07-10 14:43:12,338,277,237
1215700993296,2008-07-10 14:43:13,330,278,234
1215700994312,2008-07-10 14:43:14,316,280,235
1215700995328,2008-07-10 14:43:15,330,270,233
1215700996328,2008-07-10 14:43:16,340,277,238
1215700997328,2008-07-10 14:43:17,332,275,235
1215700998328,2008-07-10 14:43:18,319,277,235
1215700999329,2008-07-10 14:43:19,326,275,235
1215701000343,2008-07-10 14:43:20,339,275,238
1215701001343,2008-07-10 14:43:21,334,278,239
1215701002343,2008-07-10 14:43:22,325,283,238
1215701003343,2008-07-10 14:43:23,320,274,233
1215701004359,2008-07-10 14:43:24,341,275,235
1215701005374,2008-07-10 14:43:25,337,278,239
1215701006390,2008-07-10 14:43:26,322,282,238
1215701007406,2008-07-10 14:43:27,326,273,235
1215701008406,2008-07-10 14:43:28,339,279,240
1215701009406,2008-07-10 14:43:29,332,276,236
1215701010406,2008-07-10 14:43:30,316,279,236
1215701011438,2008-07-10 14:43:31,330,273,234
1215701012438,2008-07-10 14:43:32,339,275,238
1215701013453,2008-07-10 14:43:33,332,276,237
1215701014469,2008-07-10 14:43:34,323,274,235
1215701015485,2008-07-10 14:43:35,326,276,236
1215701016499,2008-07-10 14:43:36,343,277,237
1215701017516,2008-07-10 14:43:37,333,277,235
1215701018516,2008-07-10 14:43:38,323,278,234
1215701019531,2008-07-10 14:43:39,333,270,234
1215701020531,2008-07-10 14:43:40,340,281,239
1215701021531,2008-07-10 14:43:41,330,283,239
1215701022546,2008-07-10 14:43:42,324,276,236
1215701023546,2008-07-10 14:43:43,328,275,233
1215701024562,2008-07-10 14:43:44,338,274,240
1215701025579,2008-07-10 14:43:45,339,281,238
1215701026594,2008-07-10 14:43:46,319,282,237
1215701027594,2008-07-10 14:43:47,326,270,234
1215701028610,2008-07-10 14:43:48,346,282,242
1215701029610,2008-07-10 14:43:49,335,276,239
1215701030657,2008-07-10 14:43:50,321,283,238
1215701031735,2008-07-10 14:43:51,321,278,235
1215701032739,2008-07-10 14:43:52,340,274,235
1215701033749,2008-07-10 14:43:53,333,278,238
1215701034750,2008-07-10 14:43:54,320,279,235
1215701035765,2008-07-10 14:43:55,338,268,234
1215701036782,2008-07-10 14:43:56,351,279,242
1215701037938,2008-07-10 14:43:57,324,280,238
1215701038938,2008-07-10 14:43:58,326,276,236
1215701039954,2008-07-10 14:43:59,336,279,237
1215701040954,2008-07-10 14:44:00,336,276,233
1215701041954,2008-07-10 14:44:01,324,282,236
1215701042955,2008-07-10 14:44:02,322,272,235
1215701043978,2008-07-10 14:44:03,338,276,238
1215701044985,2008-07-10 14:44:04,332,281,238
1215701045985,2008-07-10 14:44:05,325,282,237
1215701047000,2008-07-10 14:44:07,328,272,234
1215701048000,2008-07-10 14:44:08,335,277,236
1215701049016,2008-07-10 14:44:09,340,278,239
1215701050017,2008-07-10 14:44:10,322,281,238
1215701051032,2008-07-10 14:44:11,320,280,236
1215701052032,2008-07-10 14:44:12,335,277,236
1215701053032,2008-07-10 14:44:13,334,279,240
1215701054032,2008-07-10 14:44:14,333,275,237
1215701055033,2008-07-10 14:44:15,321,282,236
1215701056047,2008-07-10 14:44:16,335,273,235
1215701057066,2008-07-10 14:44:17,343,281,241
1215701058079,2008-07-10 14:44:18,333,276,233
1215701059080,2008-07-10 14:44:19,316,280,236
1215701060094,2008-07-10 14:44:20,340,273,234
1215701061095,2008-07-10 14:44:21,344,281,238
1215701062110,2008-07-10 14:44:22,328,279,236
1215701063111,2008-07-10 14:44:23,328,272,235
1215701064172,2008-07-10 14:44:24,341,278,238
1215701065181,2008-07-10 14:44:25,340,279,237
1215701066189,2008-07-10 14:44:26,326,282,236
1215701067205,2008-07-10 14:44:27,319,276,233
1215701068205,2008-07-10 14:44:28,337,273,238
1215701069219,2008-07-10 14:44:29,333,274,238
1215701070241,2008-07-10 14:44:30,318,280,234
1215701071250,2008-07-10 14:44:31,338,268,233
1215701072267,2008-07-10 14:44:32,342,281,239
1215701073267,2008-07-10 14:44:33,331,279,238
1215701074267,2008-07-10 14:44:34,319,281,236
1215701075268,2008-07-10 14:44:35,326,276,235
1215701076283,2008-07-10 14:44:36,342,278,239
1215701077298,2008-07-10 14:44:37,328,280,238
1215701078298,2008-07-10 14:44:38,323,277,237
1215701079298,2008-07-10 14:44:39,335,274,236
1215701080314,2008-07-10 14:44:40,341,279,237
1215701081323,2008-07-10 14:44:41,322,279,236
1215701082330,2008-07-10 14:44:42,313,276,231
1215701083330,2008-07-10 14:44:43,343,274,237
1215701084345,2008-07-10 14:44:44,344,278,238
1215701085345,2008-07-10 14:44:45,325,278,237
1215701086345,2008-07-10 14:44:46,327,278,237
1215701087361,2008-07-10 14:44:47,336,277,238
1215701088361,2008-07-10 14:44:48,337,282,241
1215701089376,2008-07-10 14:44:49,331,276,236
1215701090376,2008-07-10 14:44:50,317,279,236
1215701091378,2008-07-10 14:44:51,333,272,235
1215701092392,2008-07-10 14:44:52,334,279,239
1215701093409,2008-07-10 14:44:53,333,274,235
1215701094424,2008-07-10 14:44:54,324,279,238
1215701095439,2008-07-10 14:44:55,321,277,235
1215701096470,2008-07-10 14:44:56,325,272,237
1215701097486,2008-07-10 14:44:57,337,274,236
1215701098502,2008-07-10 14:44:58,331,276,236
1215701099527,2008-07-10 14:44:59,330,278,235
1215701100534,2008-07-10 14:45:00,324,274,234
1215701101564,2008-07-10 14:45:01,321,274,235
1215701102565,2008-07-10 14:45:02,332,273,235
1215701103578,2008-07-10 14:45:03,334,276,237
1215701104580,2008-07-10 14:45:04,336,275,237
1215701105580,2008-07-10 14:45:05,332,278,238
1215701106580,2008-07-10 14:45:06,323,277,237
1215701107598,2008-07-10 14:45:07,322,273,234
1215701108611,2008-07-10 14:45:08,340,274,237
1215701109627,2008-07-10 14:45:09,330,278,236
1215701110642,2008-07-10 14:45:10,323,278,238
1215701111642,2008-07-10 14:45:11,327,278,238
1215701112706,2008-07-10 14:45:12,331,276,237
1215701113737,2008-07-10 14:45:13,324,275,237
1215701114737,2008-07-10 14:45:14,330,274,237
1215701115752,2008-07-10 14:45:15,330,275,237
1215701116768,2008-07-10 14:45:16,329,275,237
1215701117784,2008-07-10 14:45:17,332,281,239
1215701118814,2008-07-10 14:45:18,318,261,232
1215701119814,2008-07-10 14:45:19,314,256,232
1215701120815,2008-07-10 14:45:20,310,252,224
1215701121845,2008-07-10 14:45:21,317,264,238
1215701122860,2008-07-10 14:45:22,329,277,246
1215701123862,2008-07-10 14:45:23,328,287,250
1215701124862,2008-07-10 14:45:24,329,289,248
1215701125862,2008-07-10 14:45:25,329,288,238
1215701126877,2008-07-10 14:45:26,330,291,241
1215701127901,2008-07-10 14:45:27,330,290,241
1215701128924,2008-07-10 14:45:28,329,289,243
1215701129924,2008-07-10 14:45:29,329,289,243
1215701130926,2008-07-10 14:45:30,329,288,245
1215701131956,2008-07-10 14:45:31,330,285,244
1215701132956,2008-07-10 14:45:32,330,288,240
1215701133956,2008-07-10 14:45:33,329,281,246
1215701134956,2008-07-10 14:45:34,331,288,236
1215701135972,2008-07-10 14:45:35,328,287,242
1215701136972,2008-07-10 14:45:36,329,286,242
1215701138002,2008-07-10 14:45:38,328,293,252
1215701139002,2008-07-10 14:45:39,318,287,242
1215701140003,2008-07-10 14:45:40,335,289,250
1215701141003,2008-07-10 14:45:41,327,280,246
1215701142003,2008-07-10 14:45:42,326,269,235
1215701143018,2008-07-10 14:45:43,325,279,227
1215701144039,2008-07-10 14:45:44,330,301,243
1215701145049,2008-07-10 14:45:45,323,318,249
1215701146066,2008-07-10 14:45:46,318,323,256
1215701147081,2008-07-10 14:45:47,322,322,255
1215701148082,2008-07-10 14:45:48,322,322,256
1215701149082,2008-07-10 14:45:49,321,323,254
1215701150096,2008-07-10 14:45:50,321,324,256
1215701151096,2008-07-10 14:45:51,322,322,256
1215701152096,2008-07-10 14:45:52,325,282,240
1215701153097,2008-07-10 14:45:53,319,259,232
1215701154112,2008-07-10 14:45:54,314,258,224
1215701155113,2008-07-10 14:45:55,320,261,227
1215701156113,2008-07-10 14:45:56,310,254,219
1215701157113,2008-07-10 14:45:57,295,253,221
1215701158175,2008-07-10 14:45:58,331,271,237
1215701159206,2008-07-10 14:45:59,328,289,251
1215701160223,2008-07-10 14:46:00,329,286,246
1215701161238,2008-07-10 14:46:01,330,286,247
1215701162253,2008-07-10 14:46:02,329,292,249
1215701163253,2008-07-10 14:46:03,329,293,249
1215701164253,2008-07-10 14:46:04,329,293,248
1215701165253,2008-07-10 14:46:05,329,294,248
1215701166253,2008-07-10 14:46:06,329,291,246
1215701167269,2008-07-10 14:46:07,329,291,246
1215701168269,2008-07-10 14:46:08,330,293,246
1215701169269,2008-07-10 14:46:09,330,294,246
1215701170285,2008-07-10 14:46:10,329,295,246
1215701171285,2008-07-10 14:46:11,330,295,246
1215701172300,2008-07-10 14:46:12,329,289,244
1215701173300,2008-07-10 14:46:13,315,257,235
1215701174300,2008-07-10 14:46:14,312,254,234
1215701175316,2008-07-10 14:46:15,312,255,230
1215701176316,2008-07-10 14:46:16,313,254,231
1215701177332,2008-07-10 14:46:17,312,256,229
1215701178333,2008-07-10 14:46:18,311,254,230
1215701179344,2008-07-10 14:46:19,307,248,237
1215701180363,2008-07-10 14:46:20,307,249,234
1215701181364,2008-07-10 14:46:21,307,250,233
1215701182378,2008-07-10 14:46:22,306,249,235
1215701183379,2008-07-10 14:46:23,306,249,235
1215701184410,2008-07-10 14:46:24,310,253,234
1215701185410,2008-07-10 14:46:25,319,264,248
1215701186411,2008-07-10 14:46:26,317,263,249
1215701187425,2008-07-10 14:46:27,318,263,249
1215701188442,2008-07-10 14:46:28,321,266,242
1215701189442,2008-07-10 14:46:29,329,278,250
1215701190442,2008-07-10 14:46:30,325,277,247
1215701191457,2008-07-10 14:46:31,323,281,225
1215701192457,2008-07-10 14:46:32,329,303,239
1215701193473,2008-07-10 14:46:33,325,311,245
1215701194473,2008-07-10 14:46:34,313,326,259
1215701195489,2008-07-10 14:46:35,321,326,260
1215701196519,2008-07-10 14:46:36,319,326,256
1215701197520,2008-07-10 14:46:37,319,324,258
1215701198520,2008-07-10 14:46:38,321,321,256
1215701199535,2008-07-10 14:46:39,320,323,255
1215701200535,2008-07-10 14:46:40,321,323,256
1215701201599,2008-07-10 14:46:41,328,290,250
1215701202613,2008-07-10 14:46:42,326,281,240
1215701203614,2008-07-10 14:46:43,328,276,240
1215701204614,2008-07-10 14:46:44,329,290,246
1215701205614,2008-07-10 14:46:45,321,272,243
1215701206708,2008-07-10 14:46:46,318,264,250
1215701207723,2008-07-10 14:46:47,320,268,252
1215701208723,2008-07-10 14:46:48,321,269,251
1215701209723,2008-07-10 14:46:49,321,268,250
1215701210723,2008-07-10 14:46:50,321,268,249
1215701211739,2008-07-10 14:46:51,321,269,250
1215701212754,2008-07-10 14:46:52,321,271,253
1215701213770,2008-07-10 14:46:53,323,270,247
1215701214786,2008-07-10 14:46:54,323,270,247
1215701215801,2008-07-10 14:46:55,322,271,251
1215701216817,2008-07-10 14:46:56,317,278,269
1215701217817,2008-07-10 14:46:57,315,278,271
1215701218817,2008-07-10 14:46:58,317,278,268
1215701219833,2008-07-10 14:46:59,319,278,266
1215701220833,2008-07-10 14:47:00,320,278,263
1215701221849,2008-07-10 14:47:01,323,274,253
1215701222879,2008-07-10 14:47:02,322,270,251
1215701223879,2008-07-10 14:47:03,323,270,248
1215701224879,2008-07-10 14:47:04,325,275,244
1215701225879,2008-07-10 14:47:05,328,288,253
1215701226880,2008-07-10 14:47:06,331,286,249
1215701227895,2008-07-10 14:47:07,328,287,248
1215701228895,2008-07-10 14:47:08,329,270,231
1215701229895,2008-07-10 14:47:09,317,298,241
1215701230896,2008-07-10 14:47:10,318,328,253
1215701231922,2008-07-10 14:47:11,320,329,255
1215701232926,2008-07-10 14:47:12,321,322,254
1215701233942,2008-07-10 14:47:13,321,320,256
1215701234959,2008-07-10 14:47:14,322,320,254
1215701235974,2008-07-10 14:47:15,322,321,253
1215701236989,2008-07-10 14:47:16,322,321,254
1215701238004,2008-07-10 14:47:18,322,321,253
1215701239005,2008-07-10 14:47:19,321,325,254
1215701240005,2008-07-10 14:47:20,321,326,253
1215701241005,2008-07-10 14:47:21,323,318,252
1215701242005,2008-07-10 14:47:22,328,276,228
1215701243005,2008-07-10 14:47:23,328,282,246
1215701244021,2008-07-10 14:47:24,319,278,246
1215701245021,2008-07-10 14:47:25,316,261,249
1215701246021,2008-07-10 14:47:26,317,264,255
1215701247037,2008-07-10 14:47:27,317,263,254
1215701248052,2008-07-10 14:47:28,319,265,250
1215701249068,2008-07-10 14:47:29,320,266,249
1215701250083,2008-07-10 14:47:30,319,266,250
1215701251084,2008-07-10 14:47:31,320,265,246
1215701252098,2008-07-10 14:47:32,320,265,245
1215701253099,2008-07-10 14:47:33,320,265,245
1215701254115,2008-07-10 14:47:34,320,265,244
1215701255122,2008-07-10 14:47:35,321,265,244
1215701256130,2008-07-10 14:47:36,321,266,245
1215701257224,2008-07-10 14:47:37,321,267,249
1215701258241,2008-07-10 14:47:38,320,267,252
1215701259242,2008-07-10 14:47:39,320,266,250
1215701260271,2008-07-10 14:47:40,320,266,251
1215701261288,2008-07-10 14:47:41,321,269,253
1215701262302,2008-07-10 14:47:42,321,269,253
1215701263302,2008-07-10 14:47:43,321,268,250
1215701264302,2008-07-10 14:47:44,320,268,250
1215701265303,2008-07-10 14:47:45,320,268,250
1215701266306,2008-07-10 14:47:46,321,268,250
1215701267318,2008-07-10 14:47:47,321,268,250
1215701268319,2008-07-10 14:47:48,327,270,241
1215701269319,2008-07-10 14:47:49,326,282,250
1215701270334,2008-07-10 14:47:50,327,278,243
1215701271349,2008-07-10 14:47:51,326,273,239
1215701272350,2008-07-10 14:47:52,320,269,217
1215701273380,2008-07-10 14:47:53,323,297,236
1215701274382,2008-07-10 14:47:54,326,320,253
1215701275396,2008-07-10 14:47:55,319,323,249
1215701276397,2008-07-10 14:47:56,322,328,254
1215701277397,2008-07-10 14:47:57,319,325,256
1215701278459,2008-07-10 14:47:58,319,321,256
1215701279474,2008-07-10 14:47:59,320,326,253
1215701280491,2008-07-10 14:48:00,319,327,253
1215701281508,2008-07-10 14:48:01,319,326,254
1215701282521,2008-07-10 14:48:02,320,326,253
1215701283521,2008-07-10 14:48:03,320,326,253
1215701284522,2008-07-10 14:48:04,320,326,253
1215701285522,2008-07-10 14:48:05,320,327,252
1215701286547,2008-07-10 14:48:06,320,326,253
1215701287553,2008-07-10 14:48:07,320,326,253
1215701288553,2008-07-10 14:48:08,320,326,253
1215701289568,2008-07-10 14:48:09,320,326,252
1215701290569,2008-07-10 14:48:10,320,327,252
1215701291616,2008-07-10 14:48:11,320,326,252
1215701292616,2008-07-10 14:48:12,320,326,252
1215701293663,2008-07-10 14:48:13,320,326,252
1215701294693,2008-07-10 14:48:14,320,326,252
1215701295819,2008-07-10 14:48:15,320,326,251
1215701296819,2008-07-10 14:48:16,320,326,252
1215701297819,2008-07-10 14:48:17,320,326,251
1215701298821,2008-07-10 14:48:18,320,326,251
1215701299837,2008-07-10 14:48:19,320,327,251
1215701300850,2008-07-10 14:48:20,320,326,251
1215701301850,2008-07-10 14:48:21,320,326,250
1215701302850,2008-07-10 14:48:22,320,326,251
1215701303866,2008-07-10 14:48:23,321,326,250
1215701304866,2008-07-10 14:48:24,321,326,251
1215701305882,2008-07-10 14:48:25,320,326,250
1215701306897,2008-07-10 14:48:26,321,325,250
1215701307897,2008-07-10 14:48:27,321,326,251
1215701308913,2008-07-10 14:48:28,321,326,251
1215701309928,2008-07-10 14:48:29,321,326,250
1215701310945,2008-07-10 14:48:30,321,326,251
1215701311960,2008-07-10 14:48:31,321,326,250
1215701312976,2008-07-10 14:48:32,321,326,250
1215701313991,2008-07-10 14:48:33,321,326,250
1215701315006,2008-07-10 14:48:35,321,326,250
1215701316025,2008-07-10 14:48:36,321,326,249
1215701317054,2008-07-10 14:48:37,321,326,249
1215701318057,2008-07-10 14:48:38,321,325,249
1215701319070,2008-07-10 14:48:39,321,326,249
1215701320078,2008-07-10 14:48:40,321,326,248
1215701321100,2008-07-10 14:48:41,321,326,248
1215701322110,2008-07-10 14:48:42,321,326,248
1215701323117,2008-07-10 14:48:43,321,326,248
1215701324126,2008-07-10 14:48:44,321,326,248
1215701325178,2008-07-10 14:48:45,321,326,247
1215701326211,2008-07-10 14:48:46,321,326,247
1215701327256,2008-07-10 14:48:47,321,326,248
1215701328259,2008-07-10 14:48:48,322,327,247
1215701329273,2008-07-10 14:48:49,321,326,247
1215701330285,2008-07-10 14:48:50,321,326,246
1215701331303,2008-07-10 14:48:51,321,327,247
1215701332305,2008-07-10 14:48:52,321,326,247
1215701333320,2008-07-10 14:48:53,321,326,247
1215701334346,2008-07-10 14:48:54,321,326,247
1215701335351,2008-07-10 14:48:55,321,326,247
1215701336360,2008-07-10 14:48:56,321,326,245
1215701337367,2008-07-10 14:48:57,321,326,247
1215701338381,2008-07-10 14:48:58,322,326,246
1215701339381,2008-07-10 14:48:59,321,327,247
1215701340382,2008-07-10 14:49:00,321,326,247
1215701341383,2008-07-10 14:49:01,321,327,247
1215701342398,2008-07-10 14:49:02,321,327,246
1215701343398,2008-07-10 14:49:03,321,326,246
1215701344398,2008-07-10 14:49:04,321,326,247
1215701345398,2008-07-10 14:49:05,321,326,247
1215701346398,2008-07-10 14:49:06,321,326,246
1215701347414,2008-07-10 14:49:07,321,326,247
1215701348414,2008-07-10 14:49:08,321,326,247
1215701349414,2008-07-10 14:49:09,321,326,247
1215701350414,2008-07-10 14:49:10,321,326,246
1215701351432,2008-07-10 14:49:11,321,326,247
1215701352446,2008-07-10 14:49:12,321,327,247
1215701353446,2008-07-10 14:49:13,321,327,247
1215701354461,2008-07-10 14:49:14,322,326,246
1215701355461,2008-07-10 14:49:15,321,326,247
1215701356476,2008-07-10 14:49:16,321,326,247
1215701357476,2008-07-10 14:49:17,321,326,247
1215701358493,2008-07-10 14:49:18,321,326,247
1215701359508,2008-07-10 14:49:19,321,326,247
1215701360523,2008-07-10 14:49:20,321,326,247
1215701361551,2008-07-10 14:49:21,321,325,247
1215701362572,2008-07-10 14:49:22,322,326,247
1215701363592,2008-07-10 14:49:23,321,326,247
1215701364602,2008-07-10 14:49:24,321,326,247
1215701365617,2008-07-10 14:49:25,321,326,247
1215701366632,2008-07-10 14:49:26,321,326,246
1215701367726,2008-07-10 14:49:27,321,326,247
1215701368758,2008-07-10 14:49:28,321,326,246
1215701369773,2008-07-10 14:49:29,321,326,247
1215701370790,2008-07-10 14:49:30,322,326,246
1215701371805,2008-07-10 14:49:31,321,326,246
1215701372820,2008-07-10 14:49:32,322,326,246
1215701373825,2008-07-10 14:49:33,321,326,246
1215701374837,2008-07-10 14:49:34,321,327,245
1215701375837,2008-07-10 14:49:35,322,322,250
1215701376851,2008-07-10 14:49:36,321,324,255
1215701377852,2008-07-10 14:49:37,322,322,252
1215701378852,2008-07-10 14:49:38,321,325,250
1215701379852,2008-07-10 14:49:39,322,324,252
1215701380868,2008-07-10 14:49:40,321,324,251
1215701381882,2008-07-10 14:49:41,321,324,251
1215701382882,2008-07-10 14:49:42,321,324,250
1215701383883,2008-07-10 14:49:43,322,324,250
1215701384883,2008-07-10 14:49:44,322,325,249
1215701385898,2008-07-10 14:49:45,322,325,251
1215701386904,2008-07-10 14:49:46,322,325,249
1215701387930,2008-07-10 14:49:47,321,324,250
1215701388951,2008-07-10 14:49:48,321,325,249
1215701389954,2008-07-10 14:49:49,322,325,250
1215701390958,2008-07-10 14:49:50,321,325,249
1215701391963,2008-07-10 14:49:51,322,325,250
1215701392977,2008-07-10 14:49:52,321,325,250
1215701393977,2008-07-10 14:49:53,321,325,251
1215701394979,2008-07-10 14:49:54,321,325,250
1215701396005,2008-07-10 14:49:56,321,325,250
1215701397008,2008-07-10 14:49:57,321,325,249
1215701398024,2008-07-10 14:49:58,321,325,250
1215701399025,2008-07-10 14:49:59,321,325,250
1215701400055,2008-07-10 14:50:00,321,324,250
1215701401057,2008-07-10 14:50:01,321,325,250
1215701402072,2008-07-10 14:50:02,322,325,251
1215701403087,2008-07-10 14:50:03,321,325,250
1215701404088,2008-07-10 14:50:04,322,325,251
1215701405102,2008-07-10 14:50:05,321,325,249
1215701406102,2008-07-10 14:50:06,322,325,249
1215701407103,2008-07-10 14:50:07,321,325,248
1215701408119,2008-07-10 14:50:08,322,325,248
1215701409133,2008-07-10 14:50:09,321,325,248
1215701410133,2008-07-10 14:50:10,322,325,249
1215701411213,2008-07-10 14:50:11,321,325,250
1215701412227,2008-07-10 14:50:12,322,325,250
1215701413228,2008-07-10 14:50:13,322,325,250
1215701414243,2008-07-10 14:50:14,322,325,248
1215701415244,2008-07-10 14:50:15,322,325,250
1215701416313,2008-07-10 14:50:16,321,325,249
1215701417322,2008-07-10 14:50:17,322,324,250
1215701418337,2008-07-10 14:50:18,322,324,249
1215701419337,2008-07-10 14:50:19,322,324,251
1215701420338,2008-07-10 14:50:20,322,324,250
1215701421353,2008-07-10 14:50:21,322,324,251
1215701422353,2008-07-10 14:50:22,322,325,250
1215701423353,2008-07-10 14:50:23,322,324,250
1215701424353,2008-07-10 14:50:24,321,324,249
1215701425353,2008-07-10 14:50:25,322,325,249
1215701426369,2008-07-10 14:50:26,322,324,249
1215701427369,2008-07-10 14:50:27,322,324,250
1215701428383,2008-07-10 14:50:28,322,325,250
1215701429400,2008-07-10 14:50:29,322,324,250
1215701430416,2008-07-10 14:50:30,322,324,251
1215701431447,2008-07-10 14:50:31,320,323,254
1215701432447,2008-07-10 14:50:32,322,324,248
1215701433447,2008-07-10 14:50:33,322,325,250
1215701434447,2008-07-10 14:50:34,322,324,250
1215701435447,2008-07-10 14:50:35,322,324,250
1215701436463,2008-07-10 14:50:36,321,325,250
1215701437463,2008-07-10 14:50:37,322,325,249
1215701438463,2008-07-10 14:50:38,321,324,249
1215701439463,2008-07-10 14:50:39,322,324,250
1215701440464,2008-07-10 14:50:40,322,324,250
1215701441494,2008-07-10 14:50:41,322,325,249
1215701442510,2008-07-10 14:50:42,322,324,250
1215701443525,2008-07-10 14:50:43,322,324,249
1215701444526,2008-07-10 14:50:44,322,323,249
1215701445556,2008-07-10 14:50:45,321,325,249
1215701446573,2008-07-10 14:50:46,321,325,250
1215701447588,2008-07-10 14:50:47,322,325,249
1215701448589,2008-07-10 14:50:48,321,325,250
1215701449603,2008-07-10 14:50:49,321,325,249
1215701450623,2008-07-10 14:50:50,322,325,249
1215701451635,2008-07-10 14:50:51,321,325,249
1215701452650,2008-07-10 14:50:52,321,325,250
1215701453651,2008-07-10 14:50:53,321,325,250
1215701454681,2008-07-10 14:50:54,321,324,251
1215701455698,2008-07-10 14:50:55,321,325,249
1215701456698,2008-07-10 14:50:56,322,325,251
1215701457759,2008-07-10 14:50:57,321,325,249
1215701458956,2008-07-10 14:50:58,321,324,251
1215701459965,2008-07-10 14:50:59,322,324,249
1215701460979,2008-07-10 14:51:00,322,324,250
1215701461995,2008-07-10 14:51:01,322,325,249
1215701463010,2008-07-10 14:51:03,322,324,250
1215701464010,2008-07-10 14:51:04,322,324,249
1215701465026,2008-07-10 14:51:05,322,324,250
1215701466042,2008-07-10 14:51:06,322,324,249
1215701467042,2008-07-10 14:51:07,322,325,249
1215701468057,2008-07-10 14:51:08,322,324,248
1215701469072,2008-07-10 14:51:09,322,325,249
1215701470089,2008-07-10 14:51:10,322,325,246
1215701471105,2008-07-10 14:51:11,322,325,249
1215701472110,2008-07-10 14:51:12,322,325,248
1215701473120,2008-07-10 14:51:13,322,325,249
1215701474167,2008-07-10 14:51:14,322,325,247
1215701475198,2008-07-10 14:51:15,322,325,249
1215701476214,2008-07-10 14:51:16,322,325,248
1215701477229,2008-07-10 14:51:17,322,325,251
1215701478245,2008-07-10 14:51:18,321,325,249
1215701479260,2008-07-10 14:51:19,321,325,250
1215701480276,2008-07-10 14:51:20,322,325,249
1215701481292,2008-07-10 14:51:21,321,325,250
1215701482307,2008-07-10 14:51:22,321,325,248
1215701483323,2008-07-10 14:51:23,321,325,249
