UnixTimeStamp,TimeStamp,OxyconHR,OxyconBF,OxyconVE,OxyconVO2kg,OxyconRER
1215700754432,7/10/2008 14:39,,,,,
1215700755448,7/10/2008 14:39,,,,,
1215700756462,7/10/2008 14:39,,,,,
1215700757463,7/10/2008 14:39,,,,,
1215700758479,7/10/2008 14:39,,,,,
1215700759494,7/10/2008 14:39,,,,,
1215700760510,7/10/2008 14:39,,,,,
1215700761510,7/10/2008 14:39,,,,,
1215700762510,7/10/2008 14:39,,,,,
1215700763510,7/10/2008 14:39,,,,,
1215700764510,7/10/2008 14:39,,,,,
1215700765526,7/10/2008 14:39,,,,,
1215700766541,7/10/2008 14:39,,,,,
1215700767541,7/10/2008 14:39,,,,,
1215700768557,7/10/2008 14:39,,,,,
1215700769573,7/10/2008 14:39,,,,,
1215700770588,7/10/2008 14:39,,,,,
1215700771604,7/10/2008 14:39,,,,,
1215700772624,7/10/2008 14:39,,,,,
1215700773636,7/10/2008 14:39,,,,,
1215700774651,7/10/2008 14:39,,,,,
1215700775713,7/10/2008 14:39,,,,,
1215700776729,7/10/2008 14:39,,,,,
1215700777732,7/10/2008 14:39,,,,,
1215700778744,7/10/2008 14:39,,,,,
1215700779745,7/10/2008 14:39,,,,,
1215700780745,7/10/2008 14:39,,,,,
1215700781776,7/10/2008 14:39,,,,,
1215700782777,7/10/2008 14:39,,,,,
1215700783777,7/10/2008 14:39,,,,,
1215700784777,7/10/2008 14:39,,,,,
1215700785792,7/10/2008 14:39,,,,,
1215700786815,7/10/2008 14:39,,,,,
1215700787824,7/10/2008 14:39,,,,,
1215700788839,7/10/2008 14:39,,,,,
1215700789839,7/10/2008 14:39,,,,,
1215700790854,7/10/2008 14:39,,,,,
1215700791854,7/10/2008 14:39,,,,,
1215700792855,7/10/2008 14:39,,,,,
1215700793885,7/10/2008 14:39,,,,,
1215700794948,7/10/2008 14:39,,,,,
1215700795964,7/10/2008 14:39,,,,,
1215700796980,7/10/2008 14:39,,,,,
1215700797995,7/10/2008 14:39,,,,,
1215700799010,7/10/2008 14:39,,,,,
1215700800027,7/10/2008 14:40,,,,,
1215700801027,7/10/2008 14:40,,,,,
1215700802030,7/10/2008 14:40,,,,,
1215700803042,7/10/2008 14:40,,,,,
1215700804042,7/10/2008 14:40,,,,,
1215700805042,7/10/2008 14:40,,,,,
1215700806042,7/10/2008 14:40,,,,,
1215700807057,7/10/2008 14:40,,,,,
1215700808060,7/10/2008 14:40,,,,,
1215700809089,7/10/2008 14:40,,,,,
1215700810102,7/10/2008 14:40,,,,,
1215700811105,7/10/2008 14:40,,,,,
1215700812105,7/10/2008 14:40,,,,,
1215700813114,7/10/2008 14:40,,,,,
1215700814168,7/10/2008 14:40,,,,,
1215700815183,7/10/2008 14:40,,,,,
1215700816183,7/10/2008 14:40,,,,,
1215700817184,7/10/2008 14:40,,,,,
1215700818201,7/10/2008 14:40,,,,,
1215700819214,7/10/2008 14:40,,,,,
1215700820214,7/10/2008 14:40,,,,,
1215700821230,7/10/2008 14:40,,,,,
1215700822231,7/10/2008 14:40,,,,,
1215700823245,7/10/2008 14:40,,,,,
1215700824257,7/10/2008 14:40,,,,,
1215700825261,7/10/2008 14:40,,,,,
1215700826261,7/10/2008 14:40,,,,,
1215700827261,7/10/2008 14:40,,,,,
1215700828261,7/10/2008 14:40,,,,,
1215700829262,7/10/2008 14:40,,,,,
1215700830277,7/10/2008 14:40,,,,,
1215700831277,7/10/2008 14:40,,,,,
1215700832278,7/10/2008 14:40,,,,,
1215700833292,7/10/2008 14:40,,,,,
1215700834308,7/10/2008 14:40,,,,,
1215700835324,7/10/2008 14:40,,,,,
1215700836325,7/10/2008 14:40,,,,,
1215700837340,7/10/2008 14:40,,,,,
1215700838356,7/10/2008 14:40,,,,,
1215700839370,7/10/2008 14:40,,,,,
1215700840387,7/10/2008 14:40,,,,,
1215700841402,7/10/2008 14:40,,,,,
1215700842403,7/10/2008 14:40,,,,,
1215700843417,7/10/2008 14:40,,,,,
1215700844418,7/10/2008 14:40,,,,,
1215700845433,7/10/2008 14:40,,,,,
1215700846450,7/10/2008 14:40,,,,,
1215700847450,7/10/2008 14:40,,,,,
1215700848481,7/10/2008 14:40,,,,,
1215700849481,7/10/2008 14:40,,,,,
1215700850496,7/10/2008 14:40,,,,,
1215700851512,7/10/2008 14:40,,,,,
1215700852512,7/10/2008 14:40,,,,,
1215700853528,7/10/2008 14:40,,,,,
1215700854543,7/10/2008 14:40,,,,,
1215700855559,7/10/2008 14:40,,,,,
1215700856575,7/10/2008 14:40,,,,,
1215700857575,7/10/2008 14:40,,,,,
1215700858590,7/10/2008 14:40,,,,,
1215700859590,7/10/2008 14:40,,,,,
1215700860606,7/10/2008 14:41,,,,,
1215700861669,7/10/2008 14:41,,,,,
1215700862700,7/10/2008 14:41,,,,,
1215700863731,7/10/2008 14:41,,,,,
1215700864746,7/10/2008 14:41,,,,,
1215700865762,7/10/2008 14:41,,,,,
1215700866762,7/10/2008 14:41,,,,,
1215700867762,7/10/2008 14:41,,,,,
1215700868778,7/10/2008 14:41,,,,,
1215700869793,7/10/2008 14:41,,,,,
1215700870809,7/10/2008 14:41,,,,,
1215700871810,7/10/2008 14:41,,,,,
1215700872825,7/10/2008 14:41,,,,,
1215700873825,7/10/2008 14:41,,,,,
1215700874840,7/10/2008 14:41,,,,,
1215700875840,7/10/2008 14:41,,,,,
1215700876841,7/10/2008 14:41,,,,,
1215700877841,7/10/2008 14:41,,,,,
1215700878871,7/10/2008 14:41,,,,,
1215700879871,7/10/2008 14:41,,,,,
1215700880888,7/10/2008 14:41,,,,,
1215700881888,7/10/2008 14:41,,,,,
1215700882903,7/10/2008 14:41,,,,,
1215700883903,7/10/2008 14:41,,,,,
1215700884903,7/10/2008 14:41,,,,,
1215700885919,7/10/2008 14:41,,,,,
1215700886928,7/10/2008 14:41,,,,,
1215700887951,7/10/2008 14:41,,,,,
1215700888951,7/10/2008 14:41,,,,,
1215700889965,7/10/2008 14:41,,,,,
1215700890975,7/10/2008 14:41,,,,,
1215700891982,7/10/2008 14:41,,,,,
1215700892982,7/10/2008 14:41,,,,,
1215700893982,7/10/2008 14:41,,,,,
1215700894982,7/10/2008 14:41,,,,,
1215700895982,7/10/2008 14:41,,,,,
1215700896982,7/10/2008 14:41,,,,,
1215700897996,7/10/2008 14:41,,,,,
1215700898996,7/10/2008 14:41,,,,,
1215700899997,7/10/2008 14:41,,,,,
1215700900997,7/10/2008 14:41,,,,,
1215700902013,7/10/2008 14:41,,,,,
1215700903029,7/10/2008 14:41,,,,,
1215700904044,7/10/2008 14:41,,,,,
1215700905064,7/10/2008 14:41,,,,,
1215700906076,7/10/2008 14:41,,,,,
1215700907091,7/10/2008 14:41,,,,,
1215700908107,7/10/2008 14:41,,,,,
1215700909169,7/10/2008 14:41,,,,,
1215700910185,7/10/2008 14:41,,,,,
1215700911232,7/10/2008 14:41,,,,,
1215700912247,7/10/2008 14:41,,,,,
1215700913247,7/10/2008 14:41,,,,,
1215700914247,7/10/2008 14:41,,,,,
1215700915247,7/10/2008 14:41,,,,,
1215700916264,7/10/2008 14:41,,,,,
1215700917279,7/10/2008 14:41,,,,,
1215700918279,7/10/2008 14:41,,,,,
1215700919294,7/10/2008 14:41,,,,,
1215700920295,7/10/2008 14:42,,,,,
1215700921311,7/10/2008 14:42,,,,,
1215700922326,7/10/2008 14:42,,,,,
1215700923341,7/10/2008 14:42,,,,,
1215700924361,7/10/2008 14:42,,,,,
1215700925372,7/10/2008 14:42,,,,,
1215700926420,7/10/2008 14:42,,,,,
1215700927420,7/10/2008 14:42,,,,,
1215700928435,7/10/2008 14:42,,,,,
1215700929436,7/10/2008 14:42,,,,,
1215700930436,7/10/2008 14:42,,,,,
1215700931445,7/10/2008 14:42,,,,,
1215700932452,7/10/2008 14:42,,,,,
1215700933452,7/10/2008 14:42,,,,,
1215700934467,7/10/2008 14:42,,,,,
1215700935467,7/10/2008 14:42,,,,,
1215700936498,7/10/2008 14:42,,,,,
1215700937513,7/10/2008 14:42,,,,,
1215700938514,7/10/2008 14:42,,,,,
1215700939530,7/10/2008 14:42,,,,,
1215700940560,7/10/2008 14:42,,,,,
1215700941561,7/10/2008 14:42,,,,,
1215700942591,7/10/2008 14:42,,,,,
1215700943592,7/10/2008 14:42,,,,,
1215700944592,7/10/2008 14:42,,,,,
1215700945608,7/10/2008 14:42,,,,,
1215700946655,7/10/2008 14:42,,,,,
1215700947686,7/10/2008 14:42,,,,,
1215700948686,7/10/2008 14:42,,,,,
1215700949714,7/10/2008 14:42,,,,,
1215700950780,7/10/2008 14:42,,,,,
1215700951780,7/10/2008 14:42,,,,,
1215700952780,7/10/2008 14:42,,,,,
1215700953780,7/10/2008 14:42,,,,,
1215700954796,7/10/2008 14:42,,,,,
1215700955811,7/10/2008 14:42,,,,,
1215700956812,7/10/2008 14:42,,,,,
1215700957812,7/10/2008 14:42,,,,,
1215700958842,7/10/2008 14:42,,,,,
1215700959858,7/10/2008 14:42,,,,,
1215700960873,7/10/2008 14:42,,,,,
1215700961889,7/10/2008 14:42,,,,,
1215700962907,7/10/2008 14:42,,,,,
1215700963920,7/10/2008 14:42,,,,,
1215700964940,7/10/2008 14:42,,,,,
1215700965962,7/10/2008 14:42,,,,,
1215700966968,7/10/2008 14:42,,,,,
1215700967998,7/10/2008 14:42,,,,,
1215700968998,7/10/2008 14:42,,,,,
1215700969999,7/10/2008 14:42,,,,,
1215700970999,7/10/2008 14:42,,,,,
1215700972014,7/10/2008 14:42,,,,,
1215700973014,7/10/2008 14:42,,,,,
1215700974031,7/10/2008 14:42,,,,,
1215700975046,7/10/2008 14:42,,,,,
1215700976061,7/10/2008 14:42,,,,,
1215700977061,7/10/2008 14:42,,,,,
1215700978077,7/10/2008 14:42,,,,,
1215700979077,7/10/2008 14:42,,,,,
1215700980092,7/10/2008 14:43,,,,,
1215700981093,7/10/2008 14:43,,,,,
1215700982093,7/10/2008 14:43,,,,,
1215700983109,7/10/2008 14:43,,,,,
1215700984123,7/10/2008 14:43,,,,,
1215700985234,7/10/2008 14:43,,,,,
1215700986234,7/10/2008 14:43,,,,,
1215700987264,7/10/2008 14:43,,,,,
1215700988265,7/10/2008 14:43,,,,,
1215700989265,7/10/2008 14:43,,,,,
1215700990280,7/10/2008 14:43,,,,,
1215700991296,7/10/2008 14:43,,,,,
1215700992296,7/10/2008 14:43,,,,,
1215700993296,7/10/2008 14:43,,,,,
1215700994312,7/10/2008 14:43,,,,,
1215700995328,7/10/2008 14:43,,,,,
1215700996328,7/10/2008 14:43,,,,,
1215700997328,7/10/2008 14:43,,,,,
1215700998328,7/10/2008 14:43,,,,,
1215700999329,7/10/2008 14:43,,,,,
1215701000343,7/10/2008 14:43,,,,,
1215701001343,7/10/2008 14:43,,,,,
1215701002343,7/10/2008 14:43,,,,,
1215701003343,7/10/2008 14:43,,,,,
1215701004359,7/10/2008 14:43,,,,,
1215701005374,7/10/2008 14:43,,,,,
1215701006390,7/10/2008 14:43,,,,,
1215701007406,7/10/2008 14:43,,,,,
1215701008406,7/10/2008 14:43,,,,,
1215701009406,7/10/2008 14:43,,,,,
1215701010406,7/10/2008 14:43,,,,,
1215701011438,7/10/2008 14:43,,,,,
1215701012438,7/10/2008 14:43,,,,,
1215701013453,7/10/2008 14:43,,,,,
1215701014469,7/10/2008 14:43,,,,,
1215701015485,7/10/2008 14:43,,,,,
1215701016499,7/10/2008 14:43,,,,,
1215701017516,7/10/2008 14:43,,,,,
1215701018516,7/10/2008 14:43,,,,,
1215701019531,7/10/2008 14:43,,,,,
1215701020531,7/10/2008 14:43,,,,,
1215701021531,7/10/2008 14:43,,,,,
1215701022546,7/10/2008 14:43,,,,,
1215701023546,7/10/2008 14:43,,,,,
1215701024562,7/10/2008 14:43,,,,,
1215701025579,7/10/2008 14:43,,,,,
1215701026594,7/10/2008 14:43,,,,,
1215701027594,7/10/2008 14:43,,,,,
1215701028610,7/10/2008 14:43,,,,,
1215701029610,7/10/2008 14:43,,,,,
1215701030657,7/10/2008 14:43,,,,,
1215701031735,7/10/2008 14:43,,,,,
1215701032739,7/10/2008 14:43,,,,,
1215701033749,7/10/2008 14:43,,,,,
1215701034750,7/10/2008 14:43,,,,,
1215701035765,7/10/2008 14:43,,,,,
1215701036782,7/10/2008 14:43,,,,,
1215701037938,7/10/2008 14:43,,,,,
1215701038938,7/10/2008 14:43,,,,,
1215701039954,7/10/2008 14:43,,,,,
1215701040954,7/10/2008 14:44,,,,,
1215701041954,7/10/2008 14:44,,,,,
1215701042955,7/10/2008 14:44,,,,,
1215701043978,7/10/2008 14:44,,,,,
1215701044985,7/10/2008 14:44,,,,,
1215701045985,7/10/2008 14:44,,,,,
1215701047000,7/10/2008 14:44,,,,,
1215701048000,7/10/2008 14:44,,,,,
1215701049016,7/10/2008 14:44,,,,,
1215701050017,7/10/2008 14:44,,,,,
1215701051032,7/10/2008 14:44,,,,,
1215701052032,7/10/2008 14:44,,,,,
1215701053032,7/10/2008 14:44,,,,,
1215701054032,7/10/2008 14:44,,,,,
1215701055033,7/10/2008 14:44,,,,,
1215701056047,7/10/2008 14:44,,,,,
1215701057066,7/10/2008 14:44,,,,,
1215701058079,7/10/2008 14:44,,,,,
1215701059080,7/10/2008 14:44,,,,,
1215701060094,7/10/2008 14:44,,,,,
1215701061095,7/10/2008 14:44,,,,,
1215701062110,7/10/2008 14:44,,,,,
1215701063111,7/10/2008 14:44,,,,,
1215701064172,7/10/2008 14:44,,,,,
1215701065181,7/10/2008 14:44,,,,,
1215701066189,7/10/2008 14:44,,,,,
1215701067205,7/10/2008 14:44,,,,,
1215701068205,7/10/2008 14:44,,,,,
1215701069219,7/10/2008 14:44,,,,,
1215701070241,7/10/2008 14:44,,,,,
1215701071250,7/10/2008 14:44,,,,,
1215701072267,7/10/2008 14:44,,,,,
1215701073267,7/10/2008 14:44,,,,,
1215701074267,7/10/2008 14:44,,,,,
1215701075268,7/10/2008 14:44,,,,,
1215701076283,7/10/2008 14:44,,,,,
1215701077298,7/10/2008 14:44,,,,,
1215701078298,7/10/2008 14:44,,,,,
1215701079298,7/10/2008 14:44,,,,,
1215701080314,7/10/2008 14:44,,,,,
1215701081323,7/10/2008 14:44,,,,,
1215701082330,7/10/2008 14:44,,,,,
1215701083330,7/10/2008 14:44,,,,,
1215701084345,7/10/2008 14:44,,,,,
1215701085345,7/10/2008 14:44,,,,,
1215701086345,7/10/2008 14:44,,,,,
1215701087361,7/10/2008 14:44,,,,,
1215701088361,7/10/2008 14:44,,,,,
1215701089376,7/10/2008 14:44,,,,,
1215701090376,7/10/2008 14:44,,,,,
1215701091378,7/10/2008 14:44,,,,,
1215701092392,7/10/2008 14:44,,,,,
1215701093409,7/10/2008 14:44,,,,,
1215701094424,7/10/2008 14:44,,,,,
1215701095439,7/10/2008 14:44,,,,,
1215701096470,7/10/2008 14:44,,,,,
1215701097486,7/10/2008 14:44,,,,,
1215701098502,7/10/2008 14:44,,,,,
1215701099527,7/10/2008 14:44,,,,,
1215701100534,7/10/2008 14:45,,,,,
1215701101564,7/10/2008 14:45,,,,,
1215701102565,7/10/2008 14:45,,,,,
1215701103578,7/10/2008 14:45,,,,,
1215701104580,7/10/2008 14:45,,,,,
1215701105580,7/10/2008 14:45,,,,,
1215701106580,7/10/2008 14:45,,,,,
1215701107598,7/10/2008 14:45,,,,,
1215701108611,7/10/2008 14:45,,,,,
1215701109627,7/10/2008 14:45,,,,,
1215701110642,7/10/2008 14:45,,,,,
1215701111642,7/10/2008 14:45,,,,,
1215701112706,7/10/2008 14:45,,,,,
1215701113737,7/10/2008 14:45,,,,,
1215701114737,7/10/2008 14:45,,,,,
1215701115752,7/10/2008 14:45,,,,,
1215701116768,7/10/2008 14:45,,,,,
1215701117784,7/10/2008 14:45,,,,,
1215701118814,7/10/2008 14:45,,,,,
1215701119814,7/10/2008 14:45,,,,,
1215701120815,7/10/2008 14:45,,,,,
1215701121845,7/10/2008 14:45,,,,,
1215701122860,7/10/2008 14:45,,,,,
1215701123862,7/10/2008 14:45,,,,,
1215701124862,7/10/2008 14:45,,,,,
1215701125862,7/10/2008 14:45,,,,,
1215701126877,7/10/2008 14:45,,,,,
1215701127901,7/10/2008 14:45,,,,,
1215701128924,7/10/2008 14:45,,,,,
1215701129924,7/10/2008 14:45,,,,,
1215701130926,7/10/2008 14:45,,,,,
1215701131956,7/10/2008 14:45,,,,,
1215701132956,7/10/2008 14:45,,,,,
1215701133956,7/10/2008 14:45,,,,,
1215701134956,7/10/2008 14:45,,,,,
1215701135972,7/10/2008 14:45,,,,,
1215701136972,7/10/2008 14:45,,,,,
1215701138002,7/10/2008 14:45,,,,,
1215701139002,7/10/2008 14:45,,,,,
1215701140003,7/10/2008 14:45,,,,,
1215701141003,7/10/2008 14:45,,,,,
1215701142003,7/10/2008 14:45,,,,,
1215701143018,7/10/2008 14:45,,,,,
1215701144039,7/10/2008 14:45,,,,,
1215701145049,7/10/2008 14:45,,,,,
1215701146066,7/10/2008 14:45,,,,,
1215701147081,7/10/2008 14:45,,,,,
1215701148082,7/10/2008 14:45,,,,,
1215701149082,7/10/2008 14:45,,,,,
1215701150096,7/10/2008 14:45,,,,,
1215701151096,7/10/2008 14:45,,,,,
1215701152096,7/10/2008 14:45,,,,,
1215701153097,7/10/2008 14:45,,,,,
1215701154112,7/10/2008 14:45,,,,,
1215701155113,7/10/2008 14:45,,,,,
1215701156113,7/10/2008 14:45,,,,,
1215701157113,7/10/2008 14:45,,,,,
1215701158175,7/10/2008 14:45,,,,,
1215701159206,7/10/2008 14:45,,,,,
1215701160223,7/10/2008 14:46,,,,,
1215701161238,7/10/2008 14:46,,,,,
1215701162253,7/10/2008 14:46,,,,,
1215701163253,7/10/2008 14:46,,,,,
1215701164253,7/10/2008 14:46,,,,,
1215701165253,7/10/2008 14:46,,,,,
1215701166253,7/10/2008 14:46,,,,,
1215701167269,7/10/2008 14:46,,,,,
1215701168269,7/10/2008 14:46,,,,,
1215701169269,7/10/2008 14:46,,,,,
1215701170285,7/10/2008 14:46,,,,,
1215701171285,7/10/2008 14:46,,,,,
1215701172300,7/10/2008 14:46,,,,,
1215701173300,7/10/2008 14:46,,,,,
1215701174300,7/10/2008 14:46,,,,,
1215701175316,7/10/2008 14:46,,,,,
1215701176316,7/10/2008 14:46,,,,,
1215701177332,7/10/2008 14:46,,,,,
1215701178333,7/10/2008 14:46,,,,,
1215701179344,7/10/2008 14:46,,,,,
1215701180363,7/10/2008 14:46,,,,,
1215701181364,7/10/2008 14:46,,,,,
1215701182378,7/10/2008 14:46,,,,,
1215701183379,7/10/2008 14:46,,,,,
1215701184410,7/10/2008 14:46,,,,,
1215701185410,7/10/2008 14:46,,,,,
1215701186411,7/10/2008 14:46,,,,,
1215701187425,7/10/2008 14:46,,,,,
1215701188442,7/10/2008 14:46,,,,,
1215701189442,7/10/2008 14:46,,,,,
1215701190442,7/10/2008 14:46,,,,,
1215701191457,7/10/2008 14:46,,,,,
1215701192457,7/10/2008 14:46,,,,,
1215701193473,7/10/2008 14:46,,,,,
1215701194473,7/10/2008 14:46,,,,,
1215701195489,7/10/2008 14:46,,,,,
1215701196519,7/10/2008 14:46,,,,,
1215701197520,7/10/2008 14:46,,,,,
1215701198520,7/10/2008 14:46,,,,,
1215701199535,7/10/2008 14:46,,,,,
1215701200535,7/10/2008 14:46,,,,,
1215701201599,7/10/2008 14:46,,,,,
1215701202613,7/10/2008 14:46,,,,,
1215701203614,7/10/2008 14:46,,,,,
1215701204614,7/10/2008 14:46,,,,,
1215701205614,7/10/2008 14:46,,,,,
1215701206708,7/10/2008 14:46,,,,,
1215701207723,7/10/2008 14:46,,,,,
1215701208723,7/10/2008 14:46,,,,,
1215701209723,7/10/2008 14:46,,,,,
1215701210723,7/10/2008 14:46,,,,,
1215701211739,7/10/2008 14:46,,,,,
1215701212754,7/10/2008 14:46,,,,,
1215701213770,7/10/2008 14:46,,,,,
1215701214786,7/10/2008 14:46,,,,,
1215701215801,7/10/2008 14:46,,,,,
1215701216817,7/10/2008 14:46,,,,,
1215701217817,7/10/2008 14:46,,,,,
1215701218817,7/10/2008 14:46,,,,,
1215701219833,7/10/2008 14:46,,,,,
1215701220833,7/10/2008 14:47,,,,,
1215701221849,7/10/2008 14:47,,,,,
1215701222879,7/10/2008 14:47,,,,,
1215701223879,7/10/2008 14:47,,,,,
1215701224879,7/10/2008 14:47,,,,,
1215701225879,7/10/2008 14:47,,,,,
1215701226880,7/10/2008 14:47,,,,,
1215701227895,7/10/2008 14:47,,,,,
1215701228895,7/10/2008 14:47,,,,,
1215701229895,7/10/2008 14:47,,,,,
1215701230896,7/10/2008 14:47,,,,,
1215701231922,7/10/2008 14:47,,,,,
1215701232926,7/10/2008 14:47,,,,,
1215701233942,7/10/2008 14:47,,,,,
1215701234959,7/10/2008 14:47,,,,,
1215701235974,7/10/2008 14:47,,,,,
1215701236989,7/10/2008 14:47,,,,,
1215701238004,7/10/2008 14:47,,,,,
1215701239005,7/10/2008 14:47,,,,,
1215701240005,7/10/2008 14:47,,,,,
1215701241005,7/10/2008 14:47,,,,,
1215701242005,7/10/2008 14:47,,,,,
1215701243005,7/10/2008 14:47,,,,,
1215701244021,7/10/2008 14:47,,,,,
1215701245021,7/10/2008 14:47,,,,,
1215701246021,7/10/2008 14:47,,,,,
1215701247037,7/10/2008 14:47,,,,,
1215701248052,7/10/2008 14:47,,,,,
1215701249068,7/10/2008 14:47,,,,,
1215701250083,7/10/2008 14:47,,,,,
1215701251084,7/10/2008 14:47,,,,,
1215701252098,7/10/2008 14:47,,,,,
1215701253099,7/10/2008 14:47,,,,,
1215701254115,7/10/2008 14:47,,,,,
1215701255122,7/10/2008 14:47,,,,,
1215701256130,7/10/2008 14:47,,,,,
1215701257224,7/10/2008 14:47,,,,,
1215701258241,7/10/2008 14:47,,,,,
1215701259242,7/10/2008 14:47,,,,,
1215701260271,7/10/2008 14:47,,,,,
1215701261288,7/10/2008 14:47,,,,,
1215701262302,7/10/2008 14:47,,,,,
1215701263302,7/10/2008 14:47,,,,,
1215701264302,7/10/2008 14:47,,,,,
1215701265303,7/10/2008 14:47,,,,,
1215701266306,7/10/2008 14:47,,,,,
1215701267318,7/10/2008 14:47,,,,,
1215701268319,7/10/2008 14:47,,,,,
1215701269319,7/10/2008 14:47,,,,,
1215701270334,7/10/2008 14:47,,,,,
1215701271349,7/10/2008 14:47,,,,,
1215701272350,7/10/2008 14:47,,,,,
1215701273380,7/10/2008 14:47,,,,,
1215701274382,7/10/2008 14:47,,,,,
1215701275396,7/10/2008 14:47,,,,,
1215701276397,7/10/2008 14:47,,,,,
1215701277397,7/10/2008 14:47,,,,,
1215701278459,7/10/2008 14:47,,,,,
1215701279474,7/10/2008 14:47,,,,,
1215701280491,7/10/2008 14:48,,,,,
1215701281508,7/10/2008 14:48,,,,,
1215701282521,7/10/2008 14:48,,,,,
1215701283521,7/10/2008 14:48,,,,,
1215701284522,7/10/2008 14:48,,,,,
1215701285522,7/10/2008 14:48,,,,,
1215701286547,7/10/2008 14:48,,,,,
1215701287553,7/10/2008 14:48,,,,,
1215701288553,7/10/2008 14:48,,,,,
1215701289568,7/10/2008 14:48,,,,,
1215701290569,7/10/2008 14:48,,,,,
1215701291616,7/10/2008 14:48,,,,,
1215701292616,7/10/2008 14:48,,,,,
1215701293663,7/10/2008 14:48,,,,,
1215701294693,7/10/2008 14:48,,,,,
1215701295819,7/10/2008 14:48,,,,,
1215701296819,7/10/2008 14:48,,,,,
1215701297819,7/10/2008 14:48,,,,,
1215701298821,7/10/2008 14:48,,,,,
1215701299837,7/10/2008 14:48,,,,,
1215701300850,7/10/2008 14:48,,,,,
1215701301850,7/10/2008 14:48,,,,,
1215701302850,7/10/2008 14:48,,,,,
1215701303866,7/10/2008 14:48,,,,,
1215701304866,7/10/2008 14:48,,,,,
1215701305882,7/10/2008 14:48,,,,,
1215701306897,7/10/2008 14:48,,,,,
1215701307897,7/10/2008 14:48,,,,,
1215701308913,7/10/2008 14:48,,,,,
1215701309928,7/10/2008 14:48,,,,,
1215701310945,7/10/2008 14:48,,,,,
1215701311960,7/10/2008 14:48,,,,,
1215701312976,7/10/2008 14:48,,,,,
1215701313991,7/10/2008 14:48,,,,,
1215701315006,7/10/2008 14:48,,,,,
1215701316025,7/10/2008 14:48,,,,,
1215701317054,7/10/2008 14:48,,,,,
1215701318057,7/10/2008 14:48,,,,,
1215701319070,7/10/2008 14:48,,,,,
1215701320078,7/10/2008 14:48,,,,,
1215701321100,7/10/2008 14:48,,,,,
1215701322110,7/10/2008 14:48,,,,,
1215701323117,7/10/2008 14:48,,,,,
1215701324126,7/10/2008 14:48,,,,,
1215701325178,7/10/2008 14:48,,,,,
1215701326211,7/10/2008 14:48,,,,,
1215701327256,7/10/2008 14:48,,,,,
1215701328259,7/10/2008 14:48,,,,,
1215701329273,7/10/2008 14:48,,,,,
1215701330285,7/10/2008 14:48,,,,,
1215701331303,7/10/2008 14:48,,,,,
1215701332305,7/10/2008 14:48,,,,,
1215701333320,7/10/2008 14:48,,,,,
1215701334346,7/10/2008 14:48,,,,,
1215701335351,7/10/2008 14:48,,,,,
1215701336360,7/10/2008 14:48,,,,,
1215701337367,7/10/2008 14:48,,,,,
1215701338381,7/10/2008 14:48,,,,,
1215701339381,7/10/2008 14:48,,,,,
1215701340382,7/10/2008 14:49,,,,,
1215701341383,7/10/2008 14:49,,,,,
1215701342398,7/10/2008 14:49,,,,,
1215701343398,7/10/2008 14:49,,,,,
1215701344398,7/10/2008 14:49,,,,,
1215701345398,7/10/2008 14:49,,,,,
1215701346398,7/10/2008 14:49,,,,,
1215701347414,7/10/2008 14:49,,,,,
1215701348414,7/10/2008 14:49,,,,,
1215701349414,7/10/2008 14:49,,,,,
1215701350414,7/10/2008 14:49,,,,,
1215701351432,7/10/2008 14:49,,,,,
1215701352446,7/10/2008 14:49,,,,,
1215701353446,7/10/2008 14:49,,,,,
1215701354461,7/10/2008 14:49,,,,,
1215701355461,7/10/2008 14:49,,,,,
1215701356476,7/10/2008 14:49,,,,,
1215701357476,7/10/2008 14:49,,,,,
1215701358493,7/10/2008 14:49,,,,,
1215701359508,7/10/2008 14:49,,,,,
1215701360523,7/10/2008 14:49,,,,,
1215701361551,7/10/2008 14:49,,,,,
1215701362572,7/10/2008 14:49,,,,,
1215701363592,7/10/2008 14:49,,,,,
1215701364602,7/10/2008 14:49,,,,,
1215701365617,7/10/2008 14:49,,,,,
1215701366632,7/10/2008 14:49,,,,,
1215701367726,7/10/2008 14:49,,,,,
1215701368758,7/10/2008 14:49,,,,,
1215701369773,7/10/2008 14:49,,,,,
1215701370790,7/10/2008 14:49,,,,,
1215701371805,7/10/2008 14:49,,,,,
1215701372820,7/10/2008 14:49,,,,,
1215701373825,7/10/2008 14:49,,,,,
1215701374837,7/10/2008 14:49,,,,,
1215701375837,7/10/2008 14:49,,,,,
1215701376851,7/10/2008 14:49,,,,,
1215701377852,7/10/2008 14:49,,,,,
1215701378852,7/10/2008 14:49,,,,,
1215701379852,7/10/2008 14:49,,,,,
1215701380868,7/10/2008 14:49,,,,,
1215701381882,7/10/2008 14:49,,,,,
1215701382882,7/10/2008 14:49,,,,,
1215701383883,7/10/2008 14:49,,,,,
1215701384883,7/10/2008 14:49,,,,,
1215701385898,7/10/2008 14:49,,,,,
1215701386904,7/10/2008 14:49,,,,,
1215701387930,7/10/2008 14:49,,,,,
1215701388951,7/10/2008 14:49,,,,,
1215701389954,7/10/2008 14:49,,,,,
1215701390958,7/10/2008 14:49,,,,,
1215701391963,7/10/2008 14:49,,,,,
1215701392977,7/10/2008 14:49,,,,,
1215701393977,7/10/2008 14:49,,,,,
